edge_id,osm_way_id,u,v,name,ref,highway,length_m,maxspeed_raw,resolved_speed_kph,speed_source,oneway,lanes,access,bridge,tunnel,surface,junction,service,all_tags_json
2912,,1892,506,,,unclassified,7.054,,25.0,default_by_highway,yes,1,,,,paved,,,"{""NHS"": ""yes"", ""highway"": ""unclassified"", ""lanes"": ""1"", ""note:lanes"": ""1 eastbound, 3 westbound"", ""oneway"": ""yes"", ""surface"": ""paved"", ""tiger:cfcc"": ""A21"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Lee"", ""tiger:name_base_1"": ""United States Highway 29"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Hwy"", ""tiger:reviewed"": ""no""}"
2913,,1893,1894,North Oak Street,,tertiary,12.077,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""North Oak Street"", ""sidewalk:both"": ""separate"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Oak"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2914,,1894,1893,North Oak Street,,tertiary,12.077,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""North Oak Street"", ""sidewalk:both"": ""separate"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Oak"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2915,,1894,1895,North Oak Street,,tertiary,3.041,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""North Oak Street"", ""sidewalk:both"": ""separate"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Oak"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2916,,1895,1894,North Oak Street,,tertiary,3.041,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""North Oak Street"", ""sidewalk:both"": ""separate"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Oak"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2917,,1895,1896,North Oak Street,,tertiary,9.959,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""North Oak Street"", ""sidewalk:both"": ""separate"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Oak"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2918,,1896,1895,North Oak Street,,tertiary,9.959,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""North Oak Street"", ""sidewalk:both"": ""separate"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Oak"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2919,,1896,1897,North Oak Street,,tertiary,10.283,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""North Oak Street"", ""sidewalk:both"": ""separate"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Oak"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2920,,1897,1896,North Oak Street,,tertiary,10.283,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""North Oak Street"", ""sidewalk:both"": ""separate"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Oak"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
2921,,1897,1898,North Oak Street,,tertiary,20.179,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""North Oak Street"", ""sidewalk:both"": ""separate"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Oak"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
